03.07.2011	-1.6
03.07.2011	-0.6
03.07.2011	2.9
03.07.2011	3
03.07.2011	0.5
04.07.2011	-0.3
04.07.2011	1.2
04.07.2011	0.9
04.07.2011	0.7
04.07.2011	3.2
04.07.2011	0.9
04.07.2011	-0.1
04.07.2011	-1.7
05.07.2011	-1.8
05.07.2011	-3.1
05.07.2011	-2.3
05.07.2011	-2.2
05.07.2011	-0.3
05.07.2011	1.6
05.07.2011	0.6
05.07.2011	0.1
06.07.2011	-0.5
06.07.2011	-1.2
06.07.2011	-0.6
06.07.2011	0.6
06.07.2011	1.4
06.07.2011	0.8
06.07.2011	2
06.07.2011	1
07.07.2011	1
07.07.2011	1.4
07.07.2011	1.7
07.07.2011	1.7
07.07.2011	2
07.07.2011	1.6
07.07.2011	1.7
07.07.2011	0.7
08.07.2011	-0.4
08.07.2011	-1.8
08.07.2011	-1
08.07.2011	-1.1
08.07.2011	0.5
08.07.2011	-0.3
08.07.2011	0.4
08.07.2011	0.3
09.07.2011	0.5
09.07.2011	0.1
09.07.2011	0.2
09.07.2011	2.2
09.07.2011	0.9
09.07.2011	2.8
09.07.2011	2.6
09.07.2011	1.2
10.07.2011	1.2
10.07.2011	-0.1
10.07.2011	0.1
10.07.2011	0.8
10.07.2011	1.8
10.07.2011	3.2
10.07.2011	1.2
10.07.2011	0.4
11.07.2011	0
11.07.2011	-0.9
11.07.2011	-0.7
11.07.2011	0.7
11.07.2011	4.1
11.07.2011	5.6
11.07.2011	3.8
11.07.2011	2.4
12.07.2011	1.9
12.07.2011	2.4
12.07.2011	2
12.07.2011	3.3
12.07.2011	6
12.07.2011	6.7
12.07.2011	2.9
13.07.2011	3.7
13.07.2011	2.2
13.07.2011	1.2
13.07.2011	1.5
13.07.2011	1
13.07.2011	-1.5
13.07.2011	-0.3
13.07.2011	-1.8
14.07.2011	-2.5
14.07.2011	-3.1
14.07.2011	-1.8
14.07.2011	-1.5
14.07.2011	0.6
14.07.2011	2.7
14.07.2011	0.2
14.07.2011	-2.5
15.07.2011	-0.8
15.07.2011	-1.2
15.07.2011	-2.2
15.07.2011	-3.4
15.07.2011	-2.3
15.07.2011	-1.3
15.07.2011	-1.2
15.07.2011	-1.2
16.07.2011	-0.9
16.07.2011	-1.1
16.07.2011	-0.1
16.07.2011	-1.3
16.07.2011	0.5
16.07.2011	1.6
16.07.2011	0.8
16.07.2011	-0.4
17.07.2011	-0.2
17.07.2011	0.5
17.07.2011	0.2
17.07.2011	-0.2
17.07.2011	-0.2
17.07.2011	-1.7
17.07.2011	-0.5
17.07.2011	-4.5
18.07.2011	-5.1
18.07.2011	-5.9
18.07.2011	-5.4
18.07.2011	-4.4
18.07.2011	-2.4
18.07.2011	-2
18.07.2011	-3
18.07.2011	-4.3
19.07.2011	-0.4
19.07.2011	-4.1
19.07.2011	-3.6
19.07.2011	-2.3
19.07.2011	-2.7
19.07.2011	-2.3
19.07.2011	-5.7
19.07.2011	-6.3
20.07.2011	-7
20.07.2011	-7
20.07.2011	-6.8
20.07.2011	-6.7
20.07.2011	-6.5
20.07.2011	-5.7
20.07.2011	-6.2
20.07.2011	-3.8
21.07.2011	-5.8
21.07.2011	-4.7
21.07.2011	-4
21.07.2011	-3.3
21.07.2011	-3.7
21.07.2011	-3.3
21.07.2011	-4.7
21.07.2011	-5.5
22.07.2011	-6.2
22.07.2011	-5.3
22.07.2011	-5.4
22.07.2011	-4.7
22.07.2011	-3
22.07.2011	-1.9
22.07.2011	-2.3
22.07.2011	-3.5
23.07.2011	-4.5
23.07.2011	-4.7
23.07.2011	-5.2
23.07.2011	-5.4
23.07.2011	-5.8
23.07.2011	-5.5
23.07.2011	-6
23.07.2011	-6.5
24.07.2011	-8.1
24.07.2011	-10.7
24.07.2011	-10.2
24.07.2011	-10.9
24.07.2011	-9.1
24.07.2011	-8.1
24.07.2011	-7.9
24.07.2011	-8.2
25.07.2011	-8
25.07.2011	-7.1
25.07.2011	-7.3
25.07.2011	-6.5
25.07.2011	-5.2
25.07.2011	-5.8
25.07.2011	-4.7
25.07.2011	-6.8
26.07.2011	-7.2
26.07.2011	-7
26.07.2011	-6.2
26.07.2011	-4.2
26.07.2011	-2.5
26.07.2011	-1.7
26.07.2011	-2.3
26.07.2011	-2.7
27.07.2011	-3.2
27.07.2011	-2.4
27.07.2011	-2.9
27.07.2011	-1.3
27.07.2011	1
27.07.2011	-1.8
27.07.2011	-2.7
28.07.2011	-3
28.07.2011	-3.7
28.07.2011	-1
28.07.2011	-0.7
28.07.2011	1.4
28.07.2011	-1.4
28.07.2011	-3
28.07.2011	-3.3
29.07.2011	-3.5
29.07.2011	-2.5
29.07.2011	-2.8
29.07.2011	-2.1
29.07.2011	1.9
29.07.2011	-2
29.07.2011	-2.3
29.07.2011	-3
30.07.2011	-2.3
30.07.2011	-2.8
30.07.2011	-3.6
30.07.2011	-3.1
30.07.2011	-2
30.07.2011	-1.5
30.07.2011	-0.6
30.07.2011	-3.1
31.07.2011	-3.5
31.07.2011	-3
01.08.2011	0.7
01.08.2011	-0.1
01.08.2011	0.6
01.08.2011	2.3
01.08.2011	5.6
01.08.2011	2.7
01.08.2011	0.7
02.08.2011	0.6
02.08.2011	1.8
02.08.2011	2.8
02.08.2011	3.2
02.08.2011	5.7
02.08.2011	6.5
02.08.2011	6.3
02.08.2011	6.2
03.08.2011	5.5
03.08.2011	4.2
03.08.2011	1.7
03.08.2011	0.2
03.08.2011	2.5
03.08.2011	1.5
03.08.2011	0.9
03.08.2011	0.1
04.08.2011	-0.7
04.08.2011	-0.5
04.08.2011	-1.6
04.08.2011	0.3
04.08.2011	1.8
04.08.2011	1.7
04.08.2011	1.5
04.08.2011	1.8
05.08.2011	1.5
05.08.2011	1.6
05.08.2011	1.9
05.08.2011	4.1
05.08.2011	5.7
05.08.2011	3
05.08.2011	1.3
05.08.2011	1.3
06.08.2011	0.1
06.08.2011	2.2
06.08.2011	2.5
06.08.2011	2
06.08.2011	3.4
06.08.2011	2.4
06.08.2011	1.5
07.08.2011	1.8
07.08.2011	0.8
07.08.2011	0
07.08.2011	2.5
07.08.2011	1.8
07.08.2011	-0.7
07.08.2011	0.8
07.08.2011	-0.3
08.08.2011	-0.9
08.08.2011	-1.7
08.08.2011	-3
08.08.2011	-3
08.08.2011	-2.5
08.08.2011	-4.4
08.08.2011	-6.3
08.08.2011	-6
09.08.2011	-7.7
09.08.2011	-7.3
09.08.2011	-6.6
09.08.2011	-6.3
09.08.2011	-5.9
09.08.2011	-5.9
09.08.2011	-6.6
09.08.2011	-6.7
10.08.2011	-7.6
10.08.2011	-8.3
10.08.2011	-7.1
10.08.2011	-5.2
10.08.2011	-3.6
10.08.2011	-0.5
10.08.2011	0
10.08.2011	1.1
11.08.2011	1.3
11.08.2011	1.4
11.08.2011	1.9
11.08.2011	0.8
11.08.2011	2.5
11.08.2011	4.4
11.08.2011	0.4
11.08.2011	0.3
12.08.2011	-0.1
12.08.2011	-0.7
12.08.2011	0.1
12.08.2011	-0.9
12.08.2011	0.6
12.08.2011	-0.3
12.08.2011	-1
12.08.2011	-0.9
13.08.2011	-0.9
13.08.2011	-2.8
13.08.2011	-0.7
13.08.2011	1.4
13.08.2011	1.4
13.08.2011	1
13.08.2011	0.8
13.08.2011	1.1
14.08.2011	1.6
14.08.2011	2.1
14.08.2011	2.1
14.08.2011	3.4
14.08.2011	2.8
14.08.2011	3.2
14.08.2011	2.2
14.08.2011	1.3
15.08.2011	1
15.08.2011	0.1
15.08.2011	-0.7
15.08.2011	-0.5
15.08.2011	0.1
15.08.2011	-0.1
15.08.2011	0
15.08.2011	-0.6
16.08.2011	0.4
16.08.2011	1.1
16.08.2011	2.9
16.08.2011	3.5
16.08.2011	4.6
16.08.2011	4.4
16.08.2011	2.4
16.08.2011	2.7
17.08.2011	2.9
17.08.2011	2.3
17.08.2011	2.9
17.08.2011	4
17.08.2011	6.4
17.08.2011	10.1
17.08.2011	8.5
17.08.2011	4.9
18.08.2011	5
18.08.2011	4.1
18.08.2011	4.3
18.08.2011	4.3
18.08.2011	5.6
18.08.2011	6.5
18.08.2011	4.6
18.08.2011	4.7
19.08.2011	4.1
19.08.2011	3.7
19.08.2011	2.7
19.08.2011	3.2
19.08.2011	3.5
19.08.2011	3.3
19.08.2011	3
19.08.2011	2.9
20.08.2011	1.9
20.08.2011	1.1
20.08.2011	3.3
20.08.2011	4.3
20.08.2011	4.9
20.08.2011	6.2
20.08.2011	4.4
20.08.2011	5.2
21.08.2011	5.4
21.08.2011	4.8
21.08.2011	4.7
21.08.2011	5.7
21.08.2011	9
21.08.2011	10.6
21.08.2011	7.1
21.08.2011	5.6
22.08.2011	6.5
22.08.2011	5.3
22.08.2011	6.1
22.08.2011	7.1
22.08.2011	6.5
22.08.2011	4.3
22.08.2011	3.6
23.08.2011	2.7
23.08.2011	2.4
23.08.2011	2.7
23.08.2011	4
23.08.2011	5.2
23.08.2011	4
23.08.2011	3.3
23.08.2011	4.4
24.08.2011	2.6
24.08.2011	2.9
24.08.2011	3
24.08.2011	3.2
24.08.2011	4.3
24.08.2011	3.4
24.08.2011	2
24.08.2011	3
25.08.2011	3.5
25.08.2011	2.6
25.08.2011	2.6
25.08.2011	2.3
25.08.2011	2.8
25.08.2011	2.8
25.08.2011	2
25.08.2011	1.2
26.08.2011	1.1
26.08.2011	0.9
26.08.2011	0.8
26.08.2011	0.9
26.08.2011	1
26.08.2011	0.9
26.08.2011	0.4
26.08.2011	-0.4
27.08.2011	-3.3
27.08.2011	-2.7
27.08.2011	-5.7
27.08.2011	-7
27.08.2011	-6.3
27.08.2011	-6.3
27.08.2011	-5.8
27.08.2011	-5.3
28.08.2011	-2.6
28.08.2011	-0.6
28.08.2011	-1
28.08.2011	1.9
28.08.2011	2.1
28.08.2011	3.6
28.08.2011	1.5
28.08.2011	1.1
29.08.2011	1
29.08.2011	1
29.08.2011	1.5
29.08.2011	1.8
29.08.2011	1.7
29.08.2011	3.8
29.08.2011	0.1
29.08.2011	-0.7
30.08.2011	-1.1
30.08.2011	-2.2
30.08.2011	-2.2
30.08.2011	-1.5
30.08.2011	1.1
30.08.2011	3.9
30.08.2011	1.8
30.08.2011	-0.1
31.08.2011	-0.1
31.08.2011	0
31.08.2011	-0.1
31.08.2011	0
31.08.2011	0.6
31.08.2011	0.8
31.08.2011	0.9
31.08.2011	0.5
01.09.2011	-0.6
01.09.2011	-1.3
01.09.2011	-1.3
01.09.2011	-0.9
01.09.2011	0
01.09.2011	0.8
01.09.2011	0.7
01.09.2011	1
02.09.2011	-0.6
02.09.2011	0.5
02.09.2011	0.8
02.09.2011	1.6
02.09.2011	2.2
02.09.2011	2.3
02.09.2011	2.2
02.09.2011	2.4
03.09.2011	2.3
03.09.2011	3.5
03.09.2011	3.9
03.09.2011	6.1
03.09.2011	6.3
03.09.2011	3.7
03.09.2011	2.1
03.09.2011	1.7
04.09.2011	1.4
04.09.2011	1.4
04.09.2011	1.2
04.09.2011	1.5
04.09.2011	0.5
04.09.2011	2
04.09.2011	1.2
04.09.2011	-0.3
05.09.2011	-1.4
05.09.2011	-0.9
05.09.2011	-1.6
05.09.2011	0.9
05.09.2011	1.3
05.09.2011	-2.9
05.09.2011	-4.9
05.09.2011	-5.1
06.09.2011	-3.1
06.09.2011	-1.8
06.09.2011	1
06.09.2011	4
06.09.2011	2.9
06.09.2011	2.1
06.09.2011	1.2
06.09.2011	1.1
07.09.2011	1.1
07.09.2011	0.3
07.09.2011	-0.4
07.09.2011	-0.4
07.09.2011	-1.2
07.09.2011	-1.2
07.09.2011	-1.8
07.09.2011	-2.1
08.09.2011	-1.5
08.09.2011	-1.7
08.09.2011	-1.2
08.09.2011	-0.7
08.09.2011	-0.7
08.09.2011	-0.3
08.09.2011	-0.2
08.09.2011	0.6
09.09.2011	-0.7
09.09.2011	-0.2
09.09.2011	-0.1
09.09.2011	0.8
09.09.2011	2.5
09.09.2011	7.5
09.09.2011	3.7
09.09.2011	3.5
10.09.2011	3.3
10.09.2011	3.3
10.09.2011	3.1
10.09.2011	5.1
10.09.2011	6.1
10.09.2011	6.5
10.09.2011	2.9
10.09.2011	3.2
11.09.2011	3.3
11.09.2011	2.2
11.09.2011	1.3
11.09.2011	1.9
11.09.2011	4
11.09.2011	3.4
11.09.2011	1.1
11.09.2011	-1.1
12.09.2011	-1.9
12.09.2011	-2.5
12.09.2011	-2.4
12.09.2011	-1.6
12.09.2011	-0.8
12.09.2011	1.3
12.09.2011	-0.4
12.09.2011	4.5
13.09.2011	4.7
13.09.2011	5.9
13.09.2011	7
13.09.2011	5.7
13.09.2011	6.3
13.09.2011	5.2
13.09.2011	3.4
13.09.2011	2.3
14.09.2011	1.3
14.09.2011	1.3
14.09.2011	-0.2
14.09.2011	2.4
14.09.2011	3.4
14.09.2011	1.3
14.09.2011	0.9
15.09.2011	0.5
15.09.2011	-0.5
15.09.2011	0.7
15.09.2011	1.2
15.09.2011	1.9
15.09.2011	3.6
15.09.2011	1.9
15.09.2011	2.1
16.09.2011	1.6
16.09.2011	0.5
16.09.2011	0.2
16.09.2011	0.4
16.09.2011	1.3
16.09.2011	2.8
16.09.2011	0.9
16.09.2011	0
17.09.2011	-0.3
17.09.2011	-0.2
17.09.2011	-1
17.09.2011	0
17.09.2011	-0.2
17.09.2011	0.1
17.09.2011	0.6
17.09.2011	-1.3
18.09.2011	-1.7
18.09.2011	-1.9
18.09.2011	-2.4
18.09.2011	-1.3
18.09.2011	-7.6
18.09.2011	-6.5
18.09.2011	-8.8
18.09.2011	-10.9
19.09.2011	-11.8
19.09.2011	-12.1
19.09.2011	-10.9
19.09.2011	-9.4
19.09.2011	-9.3
19.09.2011	-9.3
19.09.2011	-9.1
19.09.2011	-9.1
20.09.2011	-9.4
20.09.2011	-7
20.09.2011	-6
20.09.2011	0.6
20.09.2011	0.2
20.09.2011	1.7
20.09.2011	3.8
20.09.2011	2.3
21.09.2011	3.9
21.09.2011	1.7
21.09.2011	3.8
21.09.2011	3.4
21.09.2011	2.8
21.09.2011	4
21.09.2011	2.2
21.09.2011	2.9
22.09.2011	3.8
22.09.2011	2.2
22.09.2011	1.2
22.09.2011	1.6
22.09.2011	2.7
22.09.2011	1.3
22.09.2011	1.3
22.09.2011	0.9
23.09.2011	1.2
23.09.2011	1
23.09.2011	0.5
23.09.2011	1.6
